date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id,date,estacion,weather,cloudiness
217,33.09,33.83,18.05,6.0,52.98,1010.1,603.59,15.97,1,1,4,1995-08-18,Verano,storm,parcialmente nublado
218,31.87,11.08,8.75,8.24,62.76,986.22,352.09,19.44,1,1,2,2016-04-11,Primavera,storm,parcialmente nublado
219,47.63,18.05,12.55,0.92,41.93,995.19,687.73,14.57,2,1,3,2005-01-02,Invierno,rain,parcialmente nublado
220,19.02,26.25,-7.05,5.0,92.83,1024.2,1176.52,17.23,2,2,2,1989-04-30,Primavera,rain,despejado
221,39.81,18.1,14.89,3.82,78.44,1010.41,569.21,1.28,2,1,3,2018-01-21,Invierno,rain,parcialmente nublado
222,36.62,16.42,14.72,6.43,46.7,1001.08,922.68,7.62,3,2,4,1974-06-29,Verano,cloudy,despejado
223,33.43,14.74,14.55,9.05,65.41,1035.19,694.79,17.51,1,1,2,1972-05-04,Primavera,storm,parcialmente nublado
224,51.01,32.54,10.17,7.62,91.33,1027.4,284.06,19.06,1,1,1,1975-10-10,Otoño,storm,parcialmente nublado
225,9.17,15.77,-0.08,8.35,38.73,1001.27,613.69,5.91,3,1,2,2009-05-26,Primavera,cloudy,parcialmente nublado
226,12.5,-0.13,-3.35,8.15,64.75,1019.23,530.4,13.73,1,1,1,2009-09-17,Otoño,storm,parcialmente nublado
227,28.34,9.21,4.79,1.89,86.77,1007.47,511.56,13.92,2,1,3,1989-02-27,Invierno,rain,parcialmente nublado
228,41.0,3.89,-0.19,7.15,91.23,1027.06,890.65,8.64,1,2,4,1994-07-04,Verano,storm,despejado
229,7.26,34.64,-5.24,8.97,66.21,1042.36,967.91,2.57,3,2,2,2019-05-21,Primavera,cloudy,despejado
230,6.62,23.77,-5.18,7.9,83.05,1001.99,64.48,3.83,4,1,1,1958-10-01,Otoño,fog,parcialmente nublado
231,5.99,12.9,-5.13,6.82,46.49,1042.76,564.76,17.57,3,1,1,2006-11-26,Otoño,cloudy,parcialmente nublado
232,53.28,23.74,7.89,2.06,82.85,1003.49,1014.64,7.37,2,2,1,1984-10-25,Otoño,rain,despejado
233,44.54,35.0,-2.58,4.41,98.66,1028.44,729.22,18.45,2,1,1,2012-10-08,Otoño,rain,parcialmente nublado
234,50.9,14.88,-3.71,9.34,40.9,1048.38,1021.64,10.66,1,2,2,1984-05-20,Primavera,storm,despejado
235,6.35,33.37,8.38,6.23,42.8,1014.12,333.14,15.65,3,1,4,1982-08-10,Verano,cloudy,parcialmente nublado
236,19.55,33.92,-3.91,1.07,77.04,999.64,446.82,9.21,2,1,2,1973-04-15,Primavera,rain,parcialmente nublado
237,17.42,26.08,-0.91,4.51,66.38,1034.72,1184.34,6.36,3,2,1,2001-10-27,Otoño,cloudy,despejado
238,15.29,18.25,2.1,7.95,78.13,1046.45,710.27,12.38,1,1,3,2013-12-03,Invierno,storm,parcialmente nublado
239,47.84,20.22,16.68,2.8,30.43,1038.73,846.77,15.32,2,2,4,1994-08-20,Verano,rain,despejado
240,45.06,-0.16,-2.04,0.64,83.06,1040.78,778.12,14.44,2,1,4,1968-07-27,Verano,rain,parcialmente nublado
241,44.44,23.58,12.19,1.57,61.25,1041.03,23.42,4.77,2,1,4,1989-07-12,Verano,rain,parcialmente nublado
242,14.75,15.09,13.58,3.31,57.91,1020.02,1031.39,10.8,2,2,1,2024-09-03,Otoño,rain,despejado
243,7.52,0.91,-1.75,7.12,72.24,1028.66,70.7,15.01,3,1,1,1984-10-26,Otoño,cloudy,parcialmente nublado
244,55.82,2.94,0.7,1.29,95.88,1046.66,560.46,7.72,2,1,1,1981-10-24,Otoño,rain,parcialmente nublado
245,9.5,21.55,5.35,5.93,98.88,1014.43,8.2,11.27,3,1,1,1980-11-27,Otoño,cloudy,parcialmente nublado
246,17.33,26.13,7.71,5.98,55.71,1040.87,570.22,9.88,1,1,4,1977-08-27,Verano,storm,parcialmente nublado
247,5.68,1.24,-4.47,0.43,73.18,1034.1,364.51,6.1,3,1,2,1990-04-28,Primavera,cloudy,parcialmente nublado
248,54.95,5.39,2.08,8.14,97.8,1010.45,1041.72,9.94,1,2,1,2000-10-21,Otoño,storm,despejado
249,45.75,4.54,0.63,6.0,33.38,993.94,906.19,1.33,3,2,3,2011-02-08,Invierno,cloudy,despejado
250,36.55,3.68,-0.82,3.86,82.42,1043.0,281.8,6.08,2,1,2,1993-05-13,Primavera,rain,parcialmente nublado
251,22.65,30.02,-1.87,0.88,53.23,1015.36,591.17,12.12,2,1,4,1999-07-05,Verano,rain,parcialmente nublado
252,27.62,23.78,0.23,2.61,58.16,1028.87,186.24,5.28,3,1,2,2009-05-19,Primavera,cloudy,parcialmente nublado
253,32.59,17.54,2.32,4.34,55.36,1013.04,563.88,1.88,2,1,3,1961-02-01,Invierno,rain,parcialmente nublado
254,55.68,12.55,10.98,8.24,78.38,1030.61,117.11,8.46,1,1,1,2014-10-17,Otoño,storm,parcialmente nublado
255,48.73,27.4,-4.72,6.94,53.47,990.66,414.48,1.2,1,1,2,1993-03-27,Primavera,storm,parcialmente nublado
256,36.61,6.9,3.33,1.84,39.49,1023.03,105.87,2.24,2,1,3,2017-01-14,Invierno,rain,parcialmente nublado
257,38.36,28.7,14.0,6.65,63.76,1004.11,1159.86,10.08,1,2,2,2023-04-30,Primavera,storm,despejado
258,10.59,26.93,10.23,5.85,91.88,1018.04,625.57,3.23,1,1,3,2002-02-09,Invierno,storm,parcialmente nublado
259,7.66,12.36,-4.02,8.95,90.31,1049.61,931.95,16.86,3,2,4,1994-07-17,Verano,cloudy,despejado
260,13.3,3.31,1.01,3.27,72.2,1024.95,877.11,12.16,2,2,4,2005-06-02,Verano,rain,despejado
261,30.57,30.73,13.19,7.09,72.47,1034.85,154.51,11.38,1,1,1,2022-11-11,Otoño,storm,parcialmente nublado
262,9.18,9.94,-4.26,0.83,88.49,1019.99,707.42,3.62,4,1,2,1964-04-01,Primavera,fog,parcialmente nublado
263,20.03,11.47,7.78,6.16,79.51,1000.32,754.71,16.43,1,1,4,2014-07-19,Verano,storm,parcialmente nublado
264,5.84,32.62,18.17,4.9,56.54,991.9,1065.45,0.02,3,2,3,1978-12-15,Invierno,cloudy,despejado
265,37.97,7.47,5.46,7.76,91.42,990.47,854.5,2.62,1,2,2,2020-03-23,Primavera,storm,despejado
266,35.17,21.13,8.32,8.68,83.61,1040.37,224.18,16.08,1,1,2,1982-03-08,Primavera,storm,parcialmente nublado
267,22.09,6.82,4.68,4.26,70.83,988.37,205.64,14.94,2,3,1,1968-11-05,Otoño,rain,cubierto
268,55.35,-1.2,-1.53,4.45,34.02,1019.93,381.49,13.32,2,1,1,1988-09-02,Otoño,rain,parcialmente nublado
269,29.92,13.68,9.16,9.19,70.09,1040.0,722.35,16.66,1,1,3,2020-01-01,Invierno,storm,parcialmente nublado
270,51.36,18.53,9.58,4.89,78.33,1019.62,1.19,6.57,2,1,2,2013-03-12,Primavera,rain,parcialmente nublado
271,5.6,3.53,-6.95,8.82,94.76,1040.32,51.37,13.54,3,1,4,2014-08-12,Verano,cloudy,parcialmente nublado
272,49.42,25.98,-2.37,4.23,99.39,1032.93,442.67,1.42,2,1,4,1971-06-14,Verano,rain,parcialmente nublado
273,15.65,34.8,13.5,2.88,83.81,1028.77,1074.55,5.11,2,2,3,1981-12-10,Invierno,rain,despejado
274,1.74,15.78,-1.2,9.45,98.84,1031.65,806.37,5.77,3,2,4,2008-08-29,Verano,cloudy,despejado
275,22.46,18.26,1.8,5.37,70.64,1044.03,1165.3,15.72,3,2,1,1961-10-20,Otoño,cloudy,despejado
276,43.18,20.74,4.8,1.3,88.25,1003.7,274.12,1.2,2,1,1,1990-09-15,Otoño,rain,parcialmente nublado
277,29.63,15.22,4.95,3.43,83.92,1042.38,994.8,4.83,4,2,2,1984-05-25,Primavera,fog,despejado
278,16.08,9.69,5.1,5.56,71.14,1002.67,176.88,1.42,1,1,4,1974-07-15,Verano,storm,parcialmente nublado
279,32.1,16.92,11.7,7.42,93.99,1021.48,145.57,5.35,3,1,1,1992-10-03,Otoño,cloudy,parcialmente nublado
280,48.13,24.14,18.3,9.28,97.8,985.48,406.33,0.45,1,3,2,1967-03-27,Primavera,storm,cubierto
281,41.07,21.68,1.51,5.79,48.73,1009.81,1178.51,11.62,1,2,3,1983-01-07,Invierno,storm,despejado
282,21.07,10.36,4.44,0.69,70.58,995.74,668.61,19.78,2,1,4,2012-06-04,Verano,rain,parcialmente nublado
283,15.93,30.0,16.44,0.54,39.63,1042.1,977.32,19.92,2,2,1,1978-09-05,Otoño,rain,despejado
284,41.99,20.21,16.88,1.54,38.3,1022.94,823.22,16.55,2,2,2,1957-05-30,Primavera,rain,despejado
285,16.37,28.44,13.97,4.31,76.43,1015.85,763.05,9.54,2,1,3,1967-02-05,Invierno,rain,parcialmente nublado
286,50.1,14.07,9.95,7.5,57.18,982.46,836.08,12.9,1,2,1,1971-09-27,Otoño,storm,despejado
287,34.6,9.39,7.05,7.05,64.49,1048.42,1022.92,19.05,3,2,3,1997-12-09,Invierno,cloudy,despejado
288,19.1,4.71,4.16,6.6,40.54,981.42,119.01,3.96,1,1,1,1978-10-09,Otoño,storm,parcialmente nublado
289,36.75,16.94,1.34,8.67,89.1,1038.0,1193.36,1.86,1,2,4,1968-08-16,Verano,storm,despejado
290,42.1,20.72,0.23,4.06,95.51,1032.81,380.5,6.21,2,1,1,1964-10-12,Otoño,rain,parcialmente nublado
291,15.47,12.19,4.04,1.19,87.91,1042.52,44.62,5.33,2,1,1,1989-10-10,Otoño,rain,parcialmente nublado
292,9.68,5.74,-0.21,1.62,31.39,1032.43,1148.96,19.8,3,2,2,1979-04-17,Primavera,cloudy,despejado
293,3.89,-0.7,-4.45,2.05,95.46,1035.68,537.16,0.0,4,1,2,2020-05-30,Primavera,fog,parcialmente nublado
294,54.08,12.9,5.42,8.84,82.61,1029.77,1114.8,4.08,1,2,3,1983-02-15,Invierno,storm,despejado
295,46.82,8.72,8.24,1.83,94.7,1010.58,1029.75,1.9,2,2,1,1984-09-09,Otoño,rain,despejado
296,25.0,12.48,4.33,6.14,82.71,1026.03,493.5,18.23,1,1,4,1982-06-22,Verano,storm,parcialmente nublado
297,28.63,12.26,11.08,3.32,86.55,1000.57,802.9,12.96,2,2,3,2010-01-12,Invierno,rain,despejado
298,22.73,11.12,7.0,4.27,62.37,992.24,252.21,15.13,2,1,1,2022-11-19,Otoño,rain,parcialmente nublado
299,53.1,1.77,-1.91,6.31,50.32,1001.15,529.38,16.14,1,1,2,1966-03-09,Primavera,storm,parcialmente nublado
300,25.5,20.81,10.05,4.42,82.38,1006.57,980.91,15.5,2,2,3,2002-01-31,Invierno,rain,despejado
301,31.28,21.48,2.99,3.14,85.9,1008.15,651.6,6.4,2,1,2,1980-04-16,Primavera,rain,parcialmente nublado
302,50.25,-0.51,-1.22,6.39,42.39,1040.25,378.66,18.59,1,1,4,2011-08-18,Verano,storm,parcialmente nublado
303,49.57,11.2,-1.69,5.15,78.3,1037.99,240.66,7.0,3,1,3,2005-01-18,Invierno,cloudy,parcialmente nublado
304,48.89,22.91,-2.16,3.92,80.64,1011.3,741.08,11.68,3,1,2,2008-03-05,Primavera,cloudy,parcialmente nublado
305,48.21,34.62,-2.64,2.69,71.99,999.81,179.64,7.08,2,1,1,1964-11-11,Otoño,rain,parcialmente nublado
306,43.58,17.36,-2.64,4.58,44.77,1022.89,762.86,19.87,3,1,2,1972-04-22,Primavera,cloudy,parcialmente nublado
307,38.95,0.1,-2.65,6.48,53.57,1005.76,273.15,19.99,1,1,2,2022-05-03,Primavera,storm,parcialmente nublado
308,39.45,27.33,11.3,6.95,38.86,1036.67,308.15,4.43,1,1,1,2004-09-02,Otoño,storm,parcialmente nublado
309,13.39,23.01,-0.45,7.9,67.94,1038.58,1183.05,13.94,1,2,3,2008-02-14,Invierno,storm,despejado
310,27.1,21.49,4.05,9.38,87.41,1022.75,431.13,6.25,1,1,4,1973-06-06,Verano,storm,parcialmente nublado
311,22.09,26.59,13.69,4.64,58.33,1047.99,797.99,6.12,2,1,2,1980-03-11,Primavera,rain,parcialmente nublado
312,0.14,12.14,4.46,7.96,46.99,1024.72,747.5,13.67,3,1,1,1998-10-08,Otoño,cloudy,parcialmente nublado
313,17.14,23.52,5.92,4.84,76.66,984.64,226.04,2.19,3,3,3,1999-02-27,Invierno,cloudy,cubierto
314,34.14,34.9,7.38,1.72,45.05,1001.49,1054.54,8.7,2,2,4,1993-06-08,Verano,rain,despejado
315,20.53,-0.06,-3.99,2.23,61.57,1020.61,1153.05,2.07,2,2,4,1994-07-25,Verano,rain,despejado
316,18.66,16.14,-4.15,2.19,69.15,991.37,557.69,2.31,2,1,3,1997-02-03,Invierno,rain,parcialmente nublado
317,23.19,34.07,11.78,2.13,56.78,992.01,1007.49,7.14,2,2,4,1978-07-01,Verano,rain,despejado
318,42.51,13.23,6.08,7.55,60.59,984.72,1152.49,1.74,1,2,1,1994-10-06,Otoño,storm,despejado
319,24.36,2.82,-1.27,5.67,88.83,1027.79,252.11,3.97,1,1,4,1975-08-27,Verano,storm,parcialmente nublado
320,2.82,6.04,2.28,6.11,38.39,1007.86,774.31,13.78,3,1,4,1995-06-04,Verano,cloudy,parcialmente nublado
321,44.5,0.08,-2.24,2.57,99.93,1026.91,306.65,5.37,2,1,1,1958-11-07,Otoño,rain,parcialmente nublado
322,3.44,35.33,10.91,6.33,52.43,993.44,375.13,3.56,3,1,2,2008-03-22,Primavera,cloudy,parcialmente nublado
323,2.34,28.96,-5.65,3.57,44.52,1025.14,942.31,10.57,3,2,3,1972-02-26,Invierno,cloudy,despejado
324,27.89,4.65,1.44,0.67,56.9,1021.17,1183.76,1.01,2,2,3,1986-02-21,Invierno,rain,despejado
325,53.05,24.79,-6.91,2.25,95.29,1025.44,140.39,7.53,2,1,3,2018-01-07,Invierno,rain,parcialmente nublado
326,5.06,18.59,-7.07,8.14,45.44,984.79,702.03,18.96,3,1,4,1966-08-21,Verano,cloudy,parcialmente nublado
327,20.43,4.96,-3.0,2.78,42.17,1011.36,196.84,0.86,2,1,3,1961-12-17,Invierno,rain,parcialmente nublado
328,31.93,30.4,11.62,8.92,78.04,1001.77,591.93,10.06,1,1,4,1970-08-22,Verano,storm,parcialmente nublado
329,5.06,4.54,2.07,9.12,80.81,1008.85,233.87,19.37,3,1,1,1990-11-18,Otoño,cloudy,parcialmente nublado
330,13.5,18.91,-4.27,4.22,89.15,1021.22,454.51,19.21,2,1,1,1975-09-06,Otoño,rain,parcialmente nublado
331,17.1,4.04,2.16,3.17,85.05,1019.18,992.6,6.66,2,2,2,1997-03-13,Primavera,rain,despejado
332,30.67,15.21,10.86,4.5,74.47,1012.76,579.34,7.85,2,1,3,1965-01-03,Invierno,rain,parcialmente nublado
333,38.87,20.75,3.85,8.18,76.92,1038.77,649.6,0.64,1,1,3,2021-01-03,Invierno,storm,parcialmente nublado
334,26.98,28.43,2.67,2.35,31.77,1002.82,109.39,4.99,2,1,2,1981-03-04,Primavera,rain,parcialmente nublado
335,23.1,13.48,-2.39,9.27,89.51,1019.96,406.17,18.3,1,1,2,1994-03-12,Primavera,storm,parcialmente nublado
336,25.94,6.9,-0.65,1.64,69.54,1023.26,937.92,0.32,2,2,3,2001-02-04,Invierno,rain,despejado
337,37.64,8.62,5.79,1.84,32.72,1017.74,803.48,16.49,2,2,3,2002-01-11,Invierno,rain,despejado
338,36.02,10.83,8.09,2.02,69.34,1013.37,102.93,3.17,3,1,3,1984-01-07,Invierno,cloudy,parcialmente nublado
339,34.41,13.04,10.39,2.2,52.87,1031.73,407.19,12.12,2,1,1,1990-09-28,Otoño,rain,parcialmente nublado
340,25.9,0.06,-2.41,6.89,88.68,994.33,351.97,0.01,1,1,1,1998-10-22,Otoño,storm,parcialmente nublado
341,53.04,26.46,-2.35,0.46,50.15,1035.89,793.37,18.85,2,1,2,1995-05-16,Primavera,rain,parcialmente nublado
342,36.38,22.44,-1.2,2.09,42.02,1048.74,37.93,11.1,3,1,1,2022-09-27,Otoño,cloudy,parcialmente nublado
343,19.73,18.41,-0.05,3.71,42.74,984.99,772.52,0.07,3,1,2,1989-05-30,Primavera,cloudy,parcialmente nublado
344,3.07,14.39,1.1,5.34,59.79,1017.54,720.4,12.67,3,1,3,2015-12-04,Invierno,cloudy,parcialmente nublado
345,50.9,20.66,-0.71,7.13,87.98,992.96,444.02,15.2,1,1,1,1958-10-30,Otoño,storm,parcialmente nublado
346,7.3,18.67,-0.45,9.17,96.91,1024.9,387.62,14.98,3,1,1,2007-11-15,Otoño,cloudy,parcialmente nublado
347,42.88,24.55,-6.08,3.72,39.09,1047.32,545.26,1.61,2,1,2,2004-05-19,Primavera,rain,parcialmente nublado
348,39.54,30.68,-6.75,0.44,56.26,983.61,988.2,13.39,2,2,4,1961-08-30,Verano,rain,despejado
349,40.67,-0.88,-5.86,9.21,96.72,1041.21,487.45,17.12,1,1,3,1965-01-09,Invierno,storm,parcialmente nublado
350,52.96,27.02,13.35,5.19,71.68,1012.99,816.12,15.14,1,2,2,1976-03-26,Primavera,storm,despejado
351,4.78,34.57,9.12,1.99,50.99,1035.39,638.02,1.56,3,1,1,2023-10-07,Otoño,cloudy,parcialmente nublado
352,41.97,29.67,-3.6,7.59,33.76,1006.54,266.95,2.72,1,1,2,2019-03-29,Primavera,storm,parcialmente nublado
353,2.29,29.16,5.03,8.23,94.12,1027.62,396.99,10.35,3,1,3,1990-02-20,Invierno,cloudy,parcialmente nublado
354,23.0,18.6,11.37,5.74,56.43,1023.45,688.41,1.47,1,1,4,1965-06-20,Verano,storm,parcialmente nublado
355,14.31,27.02,8.61,7.32,36.08,984.98,1167.42,9.83,1,2,1,2022-09-20,Otoño,storm,despejado
356,31.75,10.31,7.66,4.93,63.53,989.65,737.43,10.91,2,1,3,1979-02-26,Invierno,rain,parcialmente nublado
357,35.51,29.97,8.2,4.92,59.58,1003.73,436.93,11.15,2,1,4,1994-06-14,Verano,rain,parcialmente nublado
358,0.88,31.28,6.11,6.33,55.69,1014.45,301.85,14.64,5,1,2,2005-03-22,Primavera,sun,parcialmente nublado
359,20.83,32.47,-5.46,9.05,68.87,1032.2,667.91,6.18,1,1,4,2005-08-25,Verano,storm,parcialmente nublado
360,1.34,35.08,-1.89,1.88,42.1,1016.82,1136.99,14.5,3,2,2,1972-04-04,Primavera,cloudy,despejado
361,32.29,0.95,-3.68,7.47,81.57,994.45,76.85,4.0,1,1,3,1995-02-16,Invierno,storm,parcialmente nublado
362,37.6,31.61,-4.01,3.61,74.01,992.38,723.4,5.66,2,1,4,2017-06-22,Verano,rain,parcialmente nublado
363,9.86,-1.02,-2.33,7.36,80.04,1042.2,1084.09,11.77,3,2,4,1963-06-01,Verano,cloudy,despejado
364,2.18,8.23,7.29,7.21,87.01,1037.79,543.29,8.83,3,1,1,1977-11-07,Otoño,cloudy,parcialmente nublado
365,17.81,24.6,-1.02,5.79,67.5,993.86,408.96,3.93,1,1,4,1962-06-12,Verano,storm,parcialmente nublado
366,39.59,30.28,9.37,6.71,81.78,1048.14,481.14,0.69,1,1,3,1981-02-02,Invierno,storm,parcialmente nublado
367,38.8,14.01,11.03,9.01,88.58,1027.69,982.69,7.85,1,2,2,1973-03-15,Primavera,storm,despejado
368,53.46,9.94,9.75,5.94,33.71,995.11,761.21,10.76,1,1,3,2017-12-06,Invierno,storm,parcialmente nublado
369,49.98,33.85,-3.66,8.79,86.31,986.06,593.89,17.17,1,3,2,2017-04-20,Primavera,storm,cubierto
370,32.96,1.24,-6.68,9.31,65.14,1020.57,962.46,16.42,1,2,1,2008-10-19,Otoño,storm,despejado
371,27.29,8.16,-4.71,7.69,65.48,1019.94,368.12,10.53,3,1,4,1993-07-27,Verano,cloudy,parcialmente nublado
372,21.61,15.07,-2.74,6.07,34.08,1014.65,684.82,16.41,3,1,1,2010-09-30,Otoño,cloudy,parcialmente nublado
373,15.94,21.99,-0.76,4.45,68.39,1042.4,315.69,7.87,2,1,1,1983-11-23,Otoño,rain,parcialmente nublado
374,32.87,16.12,2.64,3.09,58.76,1012.08,458.92,16.92,3,1,4,1993-06-13,Verano,cloudy,parcialmente nublado
375,49.8,10.25,6.05,1.73,71.71,985.3,333.64,6.2,2,3,3,2020-01-04,Invierno,rain,cubierto
376,32.85,10.71,8.16,1.86,36.87,1031.7,17.03,19.46,3,1,4,1990-06-26,Verano,cloudy,parcialmente nublado
377,15.9,11.16,10.27,1.99,85.97,1028.38,47.61,14.49,2,1,2,1973-04-02,Primavera,rain,parcialmente nublado
378,0.34,7.35,2.87,6.33,95.09,1015.31,1191.14,5.24,3,2,2,1961-05-02,Primavera,cloudy,despejado
379,24.88,2.14,-5.32,5.62,92.1,1013.55,459.06,3.39,1,1,4,1963-06-20,Verano,storm,parcialmente nublado
380,6.68,29.13,17.81,7.09,98.68,1015.74,1151.74,0.9,4,2,2,2012-04-24,Primavera,fog,despejado
381,27.9,24.94,10.06,4.25,85.89,1014.96,745.68,16.52,2,1,2,2004-05-27,Primavera,rain,parcialmente nublado
382,41.49,35.11,1.12,7.86,54.82,988.53,493.49,12.81,1,1,2,1960-04-02,Primavera,storm,parcialmente nublado
383,33.27,9.62,5.12,0.41,65.31,1039.06,863.49,16.89,2,2,4,1969-08-18,Verano,rain,despejado
384,21.63,3.61,-1.14,9.35,65.12,1010.82,500.49,7.91,1,1,4,1996-06-19,Verano,storm,parcialmente nublado
385,24.74,11.8,8.49,1.99,92.98,996.38,930.34,5.1,2,2,2,1999-03-21,Primavera,rain,despejado
386,54.86,3.92,3.73,8.1,38.47,1011.19,566.53,9.73,1,1,3,2012-02-04,Invierno,storm,parcialmente nublado
387,21.75,34.75,11.05,6.61,78.27,1007.45,501.55,7.69,1,1,4,1976-08-03,Verano,storm,parcialmente nublado
388,27.47,12.1,9.05,7.6,51.46,992.03,905.35,4.39,1,2,3,1997-12-04,Invierno,storm,despejado
389,41.9,0.48,-0.6,5.0,44.22,1039.77,1106.55,19.8,1,2,2,1993-04-24,Primavera,storm,despejado
390,27.41,3.1,0.85,3.11,77.26,1028.87,906.72,12.42,2,2,2,1971-04-26,Primavera,rain,despejado
391,17.31,3.58,0.21,3.96,43.92,1002.47,78.45,1.65,3,1,3,1967-02-12,Invierno,cloudy,parcialmente nublado
392,7.2,4.05,-0.42,4.81,92.12,997.54,447.79,19.92,3,1,3,2013-12-14,Invierno,cloudy,parcialmente nublado
393,45.23,14.9,-1.13,3.3,86.06,1029.61,98.08,7.6,2,1,2,2002-03-26,Primavera,rain,parcialmente nublado
394,38.19,24.23,14.86,7.55,79.1,996.31,230.36,18.88,1,1,2,1997-05-08,Primavera,storm,parcialmente nublado
395,53.69,32.6,4.04,9.0,32.72,1023.12,761.22,13.02,1,1,1,1973-11-28,Otoño,storm,parcialmente nublado
396,33.9,10.72,-5.09,6.4,61.47,1047.7,562.73,12.52,1,1,2,1998-04-19,Primavera,storm,parcialmente nublado
397,22.8,3.61,-4.4,5.61,94.28,980.6,616.26,9.8,1,3,4,2005-06-21,Verano,storm,cubierto
398,25.46,7.07,-3.92,5.94,48.28,1040.91,366.1,5.84,3,1,3,2000-12-05,Invierno,cloudy,parcialmente nublado
399,28.11,10.54,-3.44,6.26,59.47,1030.44,475.13,17.96,3,1,2,1956-05-31,Primavera,cloudy,parcialmente nublado
400,30.77,14.0,-2.96,6.58,69.17,1030.69,828.23,0.86,1,2,1,2016-10-26,Otoño,storm,despejado
401,19.68,8.57,-1.06,4.78,79.96,1014.08,813.48,0.14,3,2,4,2024-07-19,Verano,cloudy,despejado
402,8.59,3.14,0.84,2.97,39.47,1022.58,1128.92,1.79,3,2,4,2005-06-23,Verano,cloudy,despejado
403,5.49,15.1,-1.95,3.34,33.09,1022.95,101.41,4.99,3,1,2,1984-03-10,Primavera,cloudy,parcialmente nublado
404,43.11,22.23,12.89,1.89,61.01,1032.38,290.63,2.04,2,1,1,1991-11-12,Otoño,rain,parcialmente nublado
405,23.27,15.02,9.3,4.04,80.53,981.89,611.63,18.91,3,3,3,1982-12-19,Invierno,cloudy,cubierto
406,3.42,7.82,5.71,6.18,49.77,983.35,239.88,1.22,3,1,3,1978-02-06,Invierno,cloudy,parcialmente nublado
407,51.27,10.7,-4.97,7.15,98.14,997.62,1134.38,15.36,1,2,2,2007-05-04,Primavera,storm,despejado
408,11.75,19.08,16.27,6.63,44.41,999.93,618.8,3.73,1,1,2,1989-04-23,Primavera,storm,parcialmente nublado
409,18.27,20.34,15.81,6.21,47.23,1042.53,932.47,18.29,1,2,4,1960-07-04,Verano,storm,despejado
410,47.6,23.11,4.95,4.25,38.4,1027.6,233.11,8.84,2,1,2,1964-05-09,Primavera,rain,parcialmente nublado
411,3.3,19.14,14.48,1.78,59.43,1049.49,1023.2,4.12,3,2,1,1978-09-28,Otoño,cloudy,despejado
412,15.64,19.59,15.09,3.35,78.97,1003.08,797.53,14.39,3,1,4,1966-06-01,Verano,cloudy,parcialmente nublado
413,27.98,20.03,15.7,4.92,65.98,1022.13,970.8,14.59,2,2,1,1977-10-13,Otoño,rain,despejado
414,43.68,31.2,8.66,1.19,62.88,1013.24,138.72,3.18,2,1,2,1968-05-04,Primavera,rain,parcialmente nublado
415,33.41,-1.25,-5.39,5.26,72.35,1019.81,910.99,12.46,1,2,1,1973-11-12,Otoño,storm,despejado
416,21.6,0.48,-3.86,7.0,50.73,1021.76,1134.89,3.34,1,2,4,1970-07-04,Verano,storm,despejado
417,18.92,24.03,-6.12,1.23,35.15,996.52,699.99,15.91,2,1,1,1983-09-08,Otoño,rain,parcialmente nublado
418,23.0,20.78,0.13,1.7,76.91,1041.25,4.16,6.66,3,1,3,2008-01-01,Invierno,cloudy,parcialmente nublado
419,27.07,17.53,6.37,2.18,80.83,1000.31,845.64,9.9,2,2,4,2005-08-04,Verano,rain,despejado
420,6.36,1.81,-2.51,7.14,61.36,1033.85,901.64,10.03,3,2,1,2010-10-23,Otoño,cloudy,despejado
421,33.56,29.77,8.08,0.78,97.51,1022.23,589.76,10.75,2,1,4,1991-07-20,Verano,rain,parcialmente nublado
422,6.61,0.01,-1.05,2.08,33.78,1011.62,1045.57,14.13,3,2,4,2017-08-16,Verano,cloudy,despejado
423,46.35,16.15,10.44,3.96,69.05,1022.66,679.13,2.38,2,1,3,1995-12-29,Invierno,rain,parcialmente nublado
424,30.71,16.01,8.14,5.79,72.62,991.27,196.86,14.78,3,1,3,1992-02-14,Invierno,cloudy,parcialmente nublado
425,15.07,15.87,5.84,7.62,36.66,991.15,1062.17,8.72,1,2,4,1981-06-09,Verano,storm,despejado
426,16.32,31.73,16.66,4.69,81.75,1031.14,606.48,12.98,2,1,4,1987-06-07,Verano,rain,parcialmente nublado
427,52.74,34.51,-3.57,9.38,59.11,1039.01,278.79,3.81,1,1,4,1963-08-19,Verano,storm,parcialmente nublado
428,34.14,13.32,11.04,9.04,46.14,997.26,1125.71,0.63,1,2,4,1980-06-26,Verano,storm,despejado
429,53.7,33.38,11.17,7.71,39.12,1036.02,342.37,8.31,1,1,2,1967-05-05,Primavera,storm,parcialmente nublado
430,52.11,22.62,7.52,4.41,64.88,1024.73,630.47,7.8,2,1,2,1964-03-24,Primavera,rain,parcialmente nublado
431,53.34,26.18,-4.57,7.34,95.1,995.41,434.06,9.5,1,1,3,2005-01-21,Invierno,storm,parcialmente nublado
432,50.78,27.32,11.25,3.0,77.24,1004.43,140.65,15.47,2,1,2,1990-03-16,Primavera,rain,parcialmente nublado
433,11.98,17.73,13.63,9.37,48.52,982.7,1021.44,1.87,1,2,2,1971-03-28,Primavera,storm,despejado
